h[m], water_content[-], rel_perm[-]
  6.972973,   0.075192,   0.001286
  6.981982,   0.075180,   0.001283
  6.990991,   0.075169,   0.001280
  7.000000,   0.075157,   0.001277
  7.009009,   0.075145,   0.001275
  7.018018,   0.075134,   0.001272
  7.027027,   0.075122,   0.001269
  7.036036,   0.075111,   0.001266
  7.045045,   0.075099,   0.001264
  7.054054,   0.075088,   0.001261
  7.063063,   0.075076,   0.001258
  7.072072,   0.075065,   0.001256
  7.081081,   0.075053,   0.001253
  7.090090,   0.075042,   0.001250
  7.099099,   0.075031,   0.001247
  7.108108,   0.075019,   0.001245
  7.117117,   0.075008,   0.001242
  7.126126,   0.074997,   0.001240
  7.135135,   0.074986,   0.001237
  7.144144,   0.074974,   0.001234
  7.153153,   0.074963,   0.001232
  7.162162,   0.074952,   0.001229
  7.171171,   0.074941,   0.001226
  7.180180,   0.074930,   0.001224
  7.189189,   0.074919,   0.001221
  7.198198,   0.074908,   0.001219
  7.207207,   0.074897,   0.001216
  7.216216,   0.074886,   0.001214
  7.225225,   0.074875,   0.001211
  7.234234,   0.074864,   0.001209
  7.243243,   0.074853,   0.001206
  7.252252,   0.074842,   0.001204
  7.261261,   0.074831,   0.001201
  7.270270,   0.074820,   0.001199
  7.279279,   0.074810,   0.001196
  7.288288,   0.074799,   0.001194
  7.297297,   0.074788,   0.001191
  7.306306,   0.074777,   0.001189
  7.315315,   0.074767,   0.001186
  7.324324,   0.074756,   0.001184
  7.333333,   0.074745,   0.001181
  7.342342,   0.074735,   0.001179
  7.351351,   0.074724,   0.001176
  7.360360,   0.074713,   0.001174
  7.369369,   0.074703,   0.001172
  7.378378,   0.074692,   0.001169
  7.387387,   0.074682,   0.001167
  7.396396,   0.074671,   0.001164
  7.405405,   0.074661,   0.001162
  7.414414,   0.074650,   0.001160
  7.423423,   0.074640,   0.001157
  7.432432,   0.074630,   0.001155
  7.441441,   0.074619,   0.001153
  7.450450,   0.074609,   0.001150
  7.459459,   0.074598,   0.001148
  7.468468,   0.074588,   0.001146
  7.477477,   0.074578,   0.001143
  7.486486,   0.074568,   0.001141
  7.495495,   0.074557,   0.001139
  7.504505,   0.074547,   0.001136
  7.513514,   0.074537,   0.001134
  7.522523,   0.074527,   0.001132
  7.531532,   0.074517,   0.001129
  7.540541,   0.074507,   0.001127
  7.549550,   0.074497,   0.001125
  7.558559,   0.074486,   0.001123
  7.567568,   0.074476,   0.001120
  7.576577,   0.074466,   0.001118
  7.585586,   0.074456,   0.001116
  7.594595,   0.074446,   0.001114
  7.603604,   0.074436,   0.001112
  7.612613,   0.074427,   0.001109
  7.621622,   0.074417,   0.001107
  7.630631,   0.074407,   0.001105
  7.639640,   0.074397,   0.001103
  7.648649,   0.074387,   0.001101
  7.657658,   0.074377,   0.001098
  7.666667,   0.074367,   0.001096
  7.675676,   0.074358,   0.001094
  7.684685,   0.074348,   0.001092
  7.693694,   0.074338,   0.001090
  7.702703,   0.074328,   0.001088
  7.711712,   0.074319,   0.001085
  7.720721,   0.074309,   0.001083
  7.729730,   0.074299,   0.001081
  7.738739,   0.074290,   0.001079
  7.747748,   0.074280,   0.001077
  7.756757,   0.074271,   0.001075
  7.765766,   0.074261,   0.001073
  7.774775,   0.074251,   0.001071
  7.783784,   0.074242,   0.001069
  7.792793,   0.074232,   0.001067
  7.801802,   0.074223,   0.001064
  7.810811,   0.074213,   0.001062
  7.819820,   0.074204,   0.001060
  7.828829,   0.074195,   0.001058
  7.837838,   0.074185,   0.001056
  7.846847,   0.074176,   0.001054
  7.855856,   0.074166,   0.001052
  7.864865,   0.074157,   0.001050
  7.873874,   0.074148,   0.001048
  7.882883,   0.074138,   0.001046
  7.891892,   0.074129,   0.001044
  7.900901,   0.074120,   0.001042
  7.909910,   0.074111,   0.001040
  7.918919,   0.074101,   0.001038
  7.927928,   0.074092,   0.001036
  7.936937,   0.074083,   0.001034
  7.945946,   0.074074,   0.001032
  7.954955,   0.074065,   0.001030
  7.963964,   0.074056,   0.001028
  7.972973,   0.074047,   0.001026
  7.981982,   0.074037,   0.001024
  7.990991,   0.074028,   0.001022
  8.000000,   0.074019,   0.001020
  8.009009,   0.074010,   0.001019
  8.018018,   0.074001,   0.001017
  8.027027,   0.073992,   0.001015
  8.036036,   0.073983,   0.001013
  8.045045,   0.073974,   0.001011
  8.054054,   0.073965,   0.001009
  8.063063,   0.073957,   0.001007
  8.072072,   0.073948,   0.001005
  8.081081,   0.073939,   0.001003
  8.090090,   0.073930,   0.001001
  8.099099,   0.073921,   0.001000
  8.108108,   0.073912,   0.000998
  8.117117,   0.073903,   0.000996
  8.126126,   0.073895,   0.000994
  8.135135,   0.073886,   0.000992
  8.144144,   0.073877,   0.000990
  8.153153,   0.073868,   0.000988
  8.162162,   0.073860,   0.000987
  8.171171,   0.073851,   0.000985
  8.180180,   0.073842,   0.000983
  8.189189,   0.073834,   0.000981
  8.198198,   0.073825,   0.000979
  8.207207,   0.073816,   0.000978
  8.216216,   0.073808,   0.000976
  8.225225,   0.073799,   0.000974
  8.234234,   0.073791,   0.000972
  8.243243,   0.073782,   0.000970
  8.252252,   0.073774,   0.000969
  8.261261,   0.073765,   0.000967
  8.270270,   0.073757,   0.000965
  8.279279,   0.073748,   0.000963
  8.288288,   0.073740,   0.000962
  8.297297,   0.073731,   0.000960
  8.306306,   0.073723,   0.000958
  8.315315,   0.073714,   0.000956
  8.324324,   0.073706,   0.000955
  8.333333,   0.073698,   0.000953
  8.342342,   0.073689,   0.000951
  8.351351,   0.073681,   0.000949
  8.360360,   0.073673,   0.000948
  8.369369,   0.073664,   0.000946
  8.378378,   0.073656,   0.000944
  8.387387,   0.073648,   0.000942
  8.396396,   0.073640,   0.000941
  8.405405,   0.073631,   0.000939
  8.414414,   0.073623,   0.000937
  8.423423,   0.073615,   0.000936
  8.432432,   0.073607,   0.000934
  8.441441,   0.073599,   0.000932
  8.450450,   0.073590,   0.000931
  8.459459,   0.073582,   0.000929
  8.468468,   0.073574,   0.000927
  8.477477,   0.073566,   0.000926
  8.486486,   0.073558,   0.000924
  8.495495,   0.073550,   0.000922
  8.504505,   0.073542,   0.000921
  8.513514,   0.073534,   0.000919
  8.522523,   0.073526,   0.000917
  8.531532,   0.073518,   0.000916
  8.540541,   0.073510,   0.000914
  8.549550,   0.073502,   0.000913
  8.558559,   0.073494,   0.000911
  8.567568,   0.073486,   0.000909
  8.576577,   0.073478,   0.000908
  8.585586,   0.073470,   0.000906
  8.594595,   0.073462,   0.000905
  8.603604,   0.073454,   0.000903
  8.612613,   0.073446,   0.000901
  8.621622,   0.073438,   0.000900
  8.630631,   0.073431,   0.000898
  8.639640,   0.073423,   0.000897
  8.648649,   0.073415,   0.000895
  8.657658,   0.073407,   0.000894
  8.666667,   0.073399,   0.000892
  8.675676,   0.073392,   0.000890
  8.684685,   0.073384,   0.000889
  8.693694,   0.073376,   0.000887
  8.702703,   0.073368,   0.000886
  8.711712,   0.073361,   0.000884
  8.720721,   0.073353,   0.000883
  8.729730,   0.073345,   0.000881
  8.738739,   0.073338,   0.000880
  8.747748,   0.073330,   0.000878
  8.756757,   0.073323,   0.000877
  8.765766,   0.073315,   0.000875
  8.774775,   0.073307,   0.000874
  8.783784,   0.073300,   0.000872
  8.792793,   0.073292,   0.000871
  8.801802,   0.073285,   0.000869
  8.810811,   0.073277,   0.000868
  8.819820,   0.073270,   0.000866
  8.828829,   0.073262,   0.000865
  8.837838,   0.073255,   0.000863
  8.846847,   0.073247,   0.000862
  8.855856,   0.073240,   0.000860
  8.864865,   0.073232,   0.000859
  8.873874,   0.073225,   0.000857
  8.882883,   0.073217,   0.000856
  8.891892,   0.073210,   0.000854
  8.900901,   0.073202,   0.000853
  8.909910,   0.073195,   0.000851
  8.918919,   0.073188,   0.000850
  8.927928,   0.073180,   0.000849
  8.936937,   0.073173,   0.000847
  8.945946,   0.073166,   0.000846
  8.954955,   0.073158,   0.000844
  8.963964,   0.073151,   0.000843
  8.972973,   0.073144,   0.000841
  8.981982,   0.073137,   0.000840
  8.990991,   0.073129,   0.000839
  9.000000,   0.073122,   0.000837
