h[m], water_content[-], rel_perm[-]
  4.072072,   0.155834,   0.267375
  4.081081,   0.155739,   0.267094
  4.090090,   0.155645,   0.266814
  4.099099,   0.155551,   0.266535
  4.108108,   0.155457,   0.266257
  4.117117,   0.155363,   0.265979
  4.126126,   0.155270,   0.265703
  4.135135,   0.155177,   0.265428
  4.144144,   0.155084,   0.265153
  4.153153,   0.154992,   0.264879
  4.162162,   0.154900,   0.264606
  4.171171,   0.154808,   0.264334
  4.180180,   0.154717,   0.264063
  4.189189,   0.154626,   0.263792
  4.198198,   0.154535,   0.263523
  4.207207,   0.154444,   0.263254
  4.216216,   0.154354,   0.262986
  4.225225,   0.154264,   0.262719
  4.234234,   0.154175,   0.262453
  4.243243,   0.154085,   0.262187
  4.252252,   0.153996,   0.261923
  4.261261,   0.153908,   0.261659
  4.270270,   0.153819,   0.261396
  4.279279,   0.153731,   0.261134
  4.288288,   0.153643,   0.260872
  4.297297,   0.153555,   0.260612
  4.306306,   0.153468,   0.260352
  4.315315,   0.153381,   0.260093
  4.324324,   0.153294,   0.259834
  4.333333,   0.153208,   0.259577
  4.342342,   0.153121,   0.259320
  4.351351,   0.153035,   0.259064
  4.360360,   0.152950,   0.258809
  4.369369,   0.152864,   0.258555
  4.378378,   0.152779,   0.258301
  4.387387,   0.152694,   0.258048
  4.396396,   0.152610,   0.257796
  4.405405,   0.152525,   0.257544
  4.414414,   0.152441,   0.257294
  4.423423,   0.152357,   0.257044
  4.432432,   0.152274,   0.256794
  4.441441,   0.152191,   0.256546
  4.450450,   0.152108,   0.256298
  4.459459,   0.152025,   0.256051
  4.468468,   0.151942,   0.255805
  4.477477,   0.151860,   0.255559
  4.486486,   0.151778,   0.255314
  4.495495,   0.151696,   0.255070
  4.504505,   0.151615,   0.254827
  4.513514,   0.151533,   0.254584
  4.522523,   0.151452,   0.254342
  4.531532,   0.151372,   0.254101
  4.540541,   0.151291,   0.253860
  4.549550,   0.151211,   0.253620
  4.558559,   0.151131,   0.253381
  4.567568,   0.151051,   0.253142
  4.576577,   0.150971,   0.252904
  4.585586,   0.150892,   0.252667
  4.594595,   0.150813,   0.252430
  4.603604,   0.150734,   0.252194
  4.612613,   0.150655,   0.251959
  4.621622,   0.150577,   0.251725
  4.630631,   0.150499,   0.251491
  4.639640,   0.150421,   0.251257
  4.648649,   0.150343,   0.251025
  4.657658,   0.150266,   0.250793
  4.666667,   0.150189,   0.250562
  4.675676,   0.150112,   0.250331
  4.684685,   0.150035,   0.250101
  4.693694,   0.149959,   0.249871
  4.702703,   0.149882,   0.249643
  4.711712,   0.149806,   0.249415
  4.720721,   0.149730,   0.249187
  4.729730,   0.149655,   0.248960
  4.738739,   0.149579,   0.248734
  4.747748,   0.149504,   0.248509
  4.756757,   0.149429,   0.248284
  4.765766,   0.149354,   0.248059
  4.774775,   0.149280,   0.247835
  4.783784,   0.149205,   0.247612
  4.792793,   0.149131,   0.247390
  4.801802,   0.149057,   0.247168
  4.810811,   0.148984,   0.246947
  4.819820,   0.148910,   0.246726
  4.828829,   0.148837,   0.246506
  4.837838,   0.148764,   0.246286
  4.846847,   0.148691,   0.246067
  4.855856,   0.148618,   0.245849
