h[m], water_content[-], rel_perm[-]
  2.675676,   0.280291,   0.499001
  2.684685,   0.280118,   0.498393
  2.693694,   0.279946,   0.497787
  2.702703,   0.279775,   0.497183
  2.711712,   0.279605,   0.496582
  2.720721,   0.279435,   0.495983
  2.729730,   0.279265,   0.495387
  2.738739,   0.279097,   0.494793
  2.747748,   0.278929,   0.494201
  2.756757,   0.278761,   0.493612
  2.765766,   0.278595,   0.493026
  2.774775,   0.278428,   0.492441
  2.783784,   0.278263,   0.491859
  2.792793,   0.278098,   0.491279
  2.801802,   0.277934,   0.490702
  2.810811,   0.277770,   0.490127
  2.819820,   0.277607,   0.489554
  2.828829,   0.277444,   0.488983
  2.837838,   0.277282,   0.488415
  2.846847,   0.277121,   0.487849
  2.855856,   0.276960,   0.487285
  2.864865,   0.276800,   0.486723
  2.873874,   0.276641,   0.486164
  2.882883,   0.276482,   0.485606
  2.891892,   0.276323,   0.485051
  2.900901,   0.276165,   0.484498
  2.909910,   0.276008,   0.483947
  2.918919,   0.275851,   0.483398
  2.927928,   0.275695,   0.482851
  2.936937,   0.275540,   0.482307
  2.945946,   0.275385,   0.481764
  2.954955,   0.275230,   0.481223
  2.963964,   0.275076,   0.480685
  2.972973,   0.274923,   0.480148
  2.981982,   0.274770,   0.479614
  2.990991,   0.274617,   0.479082
  3.000000,   0.274466,   0.478551
  3.009009,   0.274314,   0.478023
  3.018018,   0.274163,   0.477496
  3.027027,   0.274013,   0.476972
  3.036036,   0.273863,   0.476449
  3.045045,   0.273714,   0.475928
  3.054054,   0.273566,   0.475410
  3.063063,   0.273417,   0.474893
  3.072072,   0.273270,   0.474378
  3.081081,   0.273122,   0.473865
  3.090090,   0.272976,   0.473354
  3.099099,   0.272830,   0.472844
  3.108108,   0.272684,   0.472337
  3.117117,   0.272539,   0.471831
  3.126126,   0.272394,   0.471328
  3.135135,   0.272250,   0.470826
  3.144144,   0.272106,   0.470325
  3.153153,   0.271963,   0.469827
  3.162162,   0.271820,   0.469331
  3.171171,   0.271678,   0.468836
  3.180180,   0.271536,   0.468343
  3.189189,   0.271394,   0.467851
  3.198198,   0.271253,   0.467362
  3.207207,   0.271113,   0.466874
  3.216216,   0.270973,   0.466388
  3.225225,   0.270833,   0.465904
  3.234234,   0.270694,   0.465421
  3.243243,   0.270556,   0.464940
  3.252252,   0.270418,   0.464461
  3.261261,   0.270280,   0.463983
  3.270270,   0.270143,   0.463507
  3.279279,   0.270006,   0.463033
  3.288288,   0.269869,   0.462560
  3.297297,   0.269733,   0.462089
  3.306306,   0.269598,   0.461620
  3.315315,   0.269463,   0.461152
  3.324324,   0.269328,   0.460686
  3.333333,   0.269194,   0.460221
  3.342342,   0.269060,   0.459758
  3.351351,   0.268927,   0.459297
  3.360360,   0.268794,   0.458837
  3.369369,   0.268661,   0.458378
  3.378378,   0.268529,   0.457922
  3.387387,   0.268398,   0.457467
  3.396396,   0.268266,   0.457013
  3.405405,   0.268135,   0.456561
  3.414414,   0.268005,   0.456110
  3.423423,   0.267875,   0.455661
  3.432432,   0.267745,   0.455213
  3.441441,   0.267616,   0.454767
  3.450450,   0.267487,   0.454322
  3.459459,   0.267359,   0.453879
  3.468468,   0.267231,   0.453438
  3.477477,   0.267103,   0.452997
  3.486486,   0.266976,   0.452558
  3.495495,   0.266849,   0.452121
  3.504505,   0.266722,   0.451685
  3.513514,   0.266596,   0.451251
  3.522523,   0.266470,   0.450818
  3.531532,   0.266345,   0.450386
  3.540541,   0.266220,   0.449956
  3.549550,   0.266095,   0.449527
  3.558559,   0.265971,   0.449099
  3.567568,   0.265847,   0.448673
  3.576577,   0.265724,   0.448248
  3.585586,   0.265601,   0.447825
  3.594595,   0.265478,   0.447403
  3.603604,   0.265356,   0.446982
  3.612613,   0.265234,   0.446563
  3.621622,   0.265112,   0.446145
  3.630631,   0.264991,   0.445728
  3.639640,   0.264870,   0.445313
  3.648649,   0.264749,   0.444899
  3.657658,   0.264629,   0.444486
  3.666667,   0.264509,   0.444075
  3.675676,   0.264390,   0.443664
  3.684685,   0.264270,   0.443256
  3.693694,   0.264152,   0.442848
  3.702703,   0.264033,   0.442442
  3.711712,   0.263915,   0.442037
  3.720721,   0.263797,   0.441633
  3.729730,   0.263680,   0.441230
  3.738739,   0.263563,   0.440829
  3.747748,   0.263446,   0.440429
  3.756757,   0.263329,   0.440030
  3.765766,   0.263213,   0.439633
  3.774775,   0.263097,   0.439236
  3.783784,   0.262982,   0.438841
  3.792793,   0.262867,   0.438447
  3.801802,   0.262752,   0.438054
  3.810811,   0.262638,   0.437663
  3.819820,   0.262523,   0.437273
  3.828829,   0.262410,   0.436883
  3.837838,   0.262296,   0.436495
  3.846847,   0.262183,   0.436109
  3.855856,   0.262070,   0.435723
  3.864865,   0.261958,   0.435338
  3.873874,   0.261845,   0.434955
  3.882883,   0.261733,   0.434573
  3.891892,   0.261622,   0.434192
  3.900901,   0.261510,   0.433812
  3.909910,   0.261399,   0.433433
  3.918919,   0.261289,   0.433055
  3.927928,   0.261178,   0.432679
  3.936937,   0.261068,   0.432303
  3.945946,   0.260959,   0.431929
  3.954955,   0.260849,   0.431556
  3.963964,   0.260740,   0.431184
  3.972973,   0.260631,   0.430813
  3.981982,   0.260522,   0.430443
  3.990991,   0.260414,   0.430074
  4.000000,   0.260306,   0.429706
  4.009009,   0.260198,   0.429339
  4.018018,   0.260091,   0.428974
  4.027027,   0.259984,   0.428609
  4.036036,   0.259877,   0.428246
  4.045045,   0.259770,   0.427883
  4.054054,   0.259664,   0.427522
  4.063063,   0.259558,   0.427161
  4.072072,   0.259453,   0.426802
  4.081081,   0.259347,   0.426444
  4.090090,   0.259242,   0.426086
  4.099099,   0.259137,   0.425730
  4.108108,   0.259033,   0.425375
  4.117117,   0.258928,   0.425020
  4.126126,   0.258824,   0.424667
  4.135135,   0.258720,   0.424315
  4.144144,   0.258617,   0.423964
  4.153153,   0.258514,   0.423613
  4.162162,   0.258411,   0.423264
  4.171171,   0.258308,   0.422916
  4.180180,   0.258206,   0.422568
  4.189189,   0.258104,   0.422222
  4.198198,   0.258002,   0.421876
  4.207207,   0.257900,   0.421532
  4.216216,   0.257799,   0.421189
  4.225225,   0.257698,   0.420846
  4.234234,   0.257597,   0.420504
  4.243243,   0.257496,   0.420164
  4.252252,   0.257396,   0.419824
  4.261261,   0.257296,   0.419485
  4.270270,   0.257196,   0.419147
  4.279279,   0.257097,   0.418810
  4.288288,   0.256997,   0.418475
  4.297297,   0.256898,   0.418139
  4.306306,   0.256800,   0.417805
  4.315315,   0.256701,   0.417472
  4.324324,   0.256603,   0.417140
  4.333333,   0.256505,   0.416808
  4.342342,   0.256407,   0.416478
  4.351351,   0.256310,   0.416148
  4.360360,   0.256212,   0.415819
  4.369369,   0.256115,   0.415491
  4.378378,   0.256018,   0.415164
  4.387387,   0.255922,   0.414838
  4.396396,   0.255826,   0.414513
  4.405405,   0.255729,   0.414189
  4.414414,   0.255634,   0.413865
  4.423423,   0.255538,   0.413543
  4.432432,   0.255443,   0.413221
  4.441441,   0.255348,   0.412900
  4.450450,   0.255253,   0.412580
  4.459459,   0.255158,   0.412260
  4.468468,   0.255064,   0.411942
  4.477477,   0.254969,   0.411625
  4.486486,   0.254875,   0.411308
  4.495495,   0.254782,   0.410992
  4.504505,   0.254688,   0.410677
  4.513514,   0.254595,   0.410363
  4.522523,   0.254502,   0.410049
  4.531532,   0.254409,   0.409737
  4.540541,   0.254316,   0.409425
  4.549550,   0.254224,   0.409114
  4.558559,   0.254132,   0.408804
  4.567568,   0.254040,   0.408494
  4.576577,   0.253948,   0.408186
  4.585586,   0.253857,   0.407878
  4.594595,   0.253765,   0.407571
  4.603604,   0.253674,   0.407265
  4.612613,   0.253583,   0.406959
  4.621622,   0.253493,   0.406655
  4.630631,   0.253402,   0.406351
  4.639640,   0.253312,   0.406048
  4.648649,   0.253222,   0.405745
  4.657658,   0.253132,   0.405444
  4.666667,   0.253043,   0.405143
  4.675676,   0.252954,   0.404843
  4.684685,   0.252864,   0.404544
  4.693694,   0.252775,   0.404245
  4.702703,   0.252687,   0.403947
  4.711712,   0.252598,   0.403650
  4.720721,   0.252510,   0.403354
  4.729730,   0.252422,   0.403059
  4.738739,   0.252334,   0.402764
  4.747748,   0.252246,   0.402470
  4.756757,   0.252159,   0.402177
  4.765766,   0.252071,   0.401884
  4.774775,   0.251984,   0.401592
  4.783784,   0.251898,   0.401301
  4.792793,   0.251811,   0.401011
  4.801802,   0.251724,   0.400721
  4.810811,   0.251638,   0.400432
