h[m], water_content[-], rel_perm[-]
  4.279279,   0.332833,   0.906616
  4.288288,   0.332799,   0.906497
  4.297297,   0.332764,   0.906379
  4.306306,   0.332729,   0.906261
  4.315315,   0.332695,   0.906143
  4.324324,   0.332661,   0.906025
  4.333333,   0.332626,   0.905907
  4.342342,   0.332592,   0.905790
  4.351351,   0.332558,   0.905673
  4.360360,   0.332523,   0.905556
  4.369369,   0.332489,   0.905439
  4.378378,   0.332455,   0.905322
  4.387387,   0.332421,   0.905206
  4.396396,   0.332387,   0.905089
  4.405405,   0.332353,   0.904973
  4.414414,   0.332319,   0.904857
  4.423423,   0.332285,   0.904742
  4.432432,   0.332251,   0.904626
  4.441441,   0.332218,   0.904510
  4.450450,   0.332184,   0.904395
  4.459459,   0.332150,   0.904280
  4.468468,   0.332117,   0.904165
  4.477477,   0.332083,   0.904050
  4.486486,   0.332050,   0.903936
  4.495495,   0.332016,   0.903821
  4.504505,   0.331983,   0.903707
  4.513514,   0.331949,   0.903593
  4.522523,   0.331916,   0.903479
  4.531532,   0.331883,   0.903365
  4.540541,   0.331850,   0.903252
  4.549550,   0.331816,   0.903138
  4.558559,   0.331783,   0.903025
  4.567568,   0.331750,   0.902912
  4.576577,   0.331717,   0.902799
  4.585586,   0.331684,   0.902687
  4.594595,   0.331651,   0.902574
  4.603604,   0.331619,   0.902462
  4.612613,   0.331586,   0.902349
  4.621622,   0.331553,   0.902237
  4.630631,   0.331520,   0.902125
  4.639640,   0.331488,   0.902014
  4.648649,   0.331455,   0.901902
  4.657658,   0.331422,   0.901791
  4.666667,   0.331390,   0.901679
  4.675676,   0.331357,   0.901568
  4.684685,   0.331325,   0.901457
  4.693694,   0.331293,   0.901347
  4.702703,   0.331260,   0.901236
  4.711712,   0.331228,   0.901126
  4.720721,   0.331196,   0.901015
  4.729730,   0.331163,   0.900905
  4.738739,   0.331131,   0.900795
  4.747748,   0.331099,   0.900685
  4.756757,   0.331067,   0.900576
  4.765766,   0.331035,   0.900466
  4.774775,   0.331003,   0.900357
  4.783784,   0.330971,   0.900248
  4.792793,   0.330939,   0.900139
  4.801802,   0.330907,   0.900030
  4.810811,   0.330876,   0.899921
  4.819820,   0.330844,   0.899813
  4.828829,   0.330812,   0.899704
  4.837838,   0.330781,   0.899596
  4.846847,   0.330749,   0.899488
  4.855856,   0.330717,   0.899380
  4.864865,   0.330686,   0.899272
  4.873874,   0.330654,   0.899165
  4.882883,   0.330623,   0.899057
  4.891892,   0.330592,   0.898950
  4.900901,   0.330560,   0.898843
  4.909910,   0.330529,   0.898735
  4.918919,   0.330498,   0.898629
  4.927928,   0.330467,   0.898522
  4.936937,   0.330435,   0.898415
  4.945946,   0.330404,   0.898309
  4.954955,   0.330373,   0.898203
  4.963964,   0.330342,   0.898096
  4.972973,   0.330311,   0.897991
  4.981982,   0.330280,   0.897885
  4.990991,   0.330249,   0.897779
  5.000000,   0.330218,   0.897673
  5.009009,   0.330188,   0.897568
  5.018018,   0.330157,   0.897463
  5.027027,   0.330126,   0.897358
  5.036036,   0.330095,   0.897253
  5.045045,   0.330065,   0.897148
  5.054054,   0.330034,   0.897043
  5.063063,   0.330004,   0.896939
  5.072072,   0.329973,   0.896834
  5.081081,   0.329943,   0.896730
  5.090090,   0.329912,   0.896626
  5.099099,   0.329882,   0.896522
  5.108108,   0.329851,   0.896418
  5.117117,   0.329821,   0.896315
  5.126126,   0.329791,   0.896211
  5.135135,   0.329761,   0.896108
  5.144144,   0.329730,   0.896005
  5.153153,   0.329700,   0.895901
  5.162162,   0.329670,   0.895798
  5.171171,   0.329640,   0.895696
  5.180180,   0.329610,   0.895593
  5.189189,   0.329580,   0.895490
  5.198198,   0.329550,   0.895388
  5.207207,   0.329520,   0.895286
  5.216216,   0.329490,   0.895184
  5.225225,   0.329461,   0.895082
  5.234234,   0.329431,   0.894980
  5.243243,   0.329401,   0.894878
  5.252252,   0.329371,   0.894777
  5.261261,   0.329342,   0.894675
  5.270270,   0.329312,   0.894574
  5.279279,   0.329283,   0.894473
  5.288288,   0.329253,   0.894372
  5.297297,   0.329224,   0.894271
  5.306306,   0.329194,   0.894170
  5.315315,   0.329165,   0.894069
  5.324324,   0.329135,   0.893969
  5.333333,   0.329106,   0.893869
  5.342342,   0.329077,   0.893768
  5.351351,   0.329047,   0.893668
  5.360360,   0.329018,   0.893568
  5.369369,   0.328989,   0.893469
  5.378378,   0.328960,   0.893369
  5.387387,   0.328931,   0.893269
  5.396396,   0.328902,   0.893170
  5.405405,   0.328873,   0.893071
  5.414414,   0.328844,   0.892971
  5.423423,   0.328815,   0.892872
  5.432432,   0.328786,   0.892773
  5.441441,   0.328757,   0.892675
  5.450450,   0.328728,   0.892576
  5.459459,   0.328699,   0.892478
  5.468468,   0.328670,   0.892379
  5.477477,   0.328642,   0.892281
  5.486486,   0.328613,   0.892183
  5.495495,   0.328584,   0.892085
  5.504505,   0.328556,   0.891987
  5.513514,   0.328527,   0.891889
  5.522523,   0.328499,   0.891792
  5.531532,   0.328470,   0.891694
  5.540541,   0.328442,   0.891597
  5.549550,   0.328413,   0.891499
  5.558559,   0.328385,   0.891402
  5.567568,   0.328356,   0.891305
  5.576577,   0.328328,   0.891209
  5.585586,   0.328300,   0.891112
  5.594595,   0.328272,   0.891015
  5.603604,   0.328243,   0.890919
  5.612613,   0.328215,   0.890822
  5.621622,   0.328187,   0.890726
  5.630631,   0.328159,   0.890630
  5.639640,   0.328131,   0.890534
  5.648649,   0.328103,   0.890438
  5.657658,   0.328075,   0.890342
  5.666667,   0.328047,   0.890247
  5.675676,   0.328019,   0.890151
  5.684685,   0.327991,   0.890056
  5.693694,   0.327963,   0.889961
  5.702703,   0.327935,   0.889865
  5.711712,   0.327908,   0.889770
  5.720721,   0.327880,   0.889676
  5.729730,   0.327852,   0.889581
  5.738739,   0.327824,   0.889486
  5.747748,   0.327797,   0.889392
  5.756757,   0.327769,   0.889297
  5.765766,   0.327742,   0.889203
  5.774775,   0.327714,   0.889109
  5.783784,   0.327687,   0.889015
  5.792793,   0.327659,   0.888921
  5.801802,   0.327632,   0.888827
  5.810811,   0.327604,   0.888733
  5.819820,   0.327577,   0.888640
  5.828829,   0.327550,   0.888546
  5.837838,   0.327522,   0.888453
  5.846847,   0.327495,   0.888359
  5.855856,   0.327468,   0.888266
  5.864865,   0.327441,   0.888173
  5.873874,   0.327413,   0.888080
  5.882883,   0.327386,   0.887988
  5.891892,   0.327359,   0.887895
  5.900901,   0.327332,   0.887802
  5.909910,   0.327305,   0.887710
  5.918919,   0.327278,   0.887618
  5.927928,   0.327251,   0.887526
  5.936937,   0.327224,   0.887433
  5.945946,   0.327197,   0.887341
  5.954955,   0.327170,   0.887250
  5.963964,   0.327144,   0.887158
  5.972973,   0.327117,   0.887066
  5.981982,   0.327090,   0.886975
  5.990991,   0.327063,   0.886883
  6.000000,   0.327037,   0.886792
  6.009009,   0.327010,   0.886701
  6.018018,   0.326983,   0.886610
  6.027027,   0.326957,   0.886519
  6.036036,   0.326930,   0.886428
  6.045045,   0.326904,   0.886337
  6.054054,   0.326877,   0.886247
  6.063063,   0.326851,   0.886156
  6.072072,   0.326824,   0.886066
  6.081081,   0.326798,   0.885975
  6.090090,   0.326772,   0.885885
  6.099099,   0.326745,   0.885795
  6.108108,   0.326719,   0.885705
  6.117117,   0.326693,   0.885615
  6.126126,   0.326666,   0.885525
  6.135135,   0.326640,   0.885436
  6.144144,   0.326614,   0.885346
  6.153153,   0.326588,   0.885257
  6.162162,   0.326562,   0.885167
  6.171171,   0.326536,   0.885078
  6.180180,   0.326510,   0.884989
  6.189189,   0.326484,   0.884900
  6.198198,   0.326458,   0.884811
  6.207207,   0.326432,   0.884722
  6.216216,   0.326406,   0.884634
  6.225225,   0.326380,   0.884545
  6.234234,   0.326354,   0.884457
  6.243243,   0.326328,   0.884368
  6.252252,   0.326302,   0.884280
  6.261261,   0.326276,   0.884192
  6.270270,   0.326251,   0.884104
  6.279279,   0.326225,   0.884016
  6.288288,   0.326199,   0.883928
  6.297297,   0.326174,   0.883840
  6.306306,   0.326148,   0.883753
  6.315315,   0.326122,   0.883665
  6.324324,   0.326097,   0.883578
  6.333333,   0.326071,   0.883490
  6.342342,   0.326046,   0.883403
  6.351351,   0.326020,   0.883316
  6.360360,   0.325995,   0.883229
  6.369369,   0.325969,   0.883142
  6.378378,   0.325944,   0.883055
  6.387387,   0.325919,   0.882969
  6.396396,   0.325893,   0.882882
  6.405405,   0.325868,   0.882795
  6.414414,   0.325843,   0.882709
  6.423423,   0.325818,   0.882623
  6.432432,   0.325792,   0.882537
  6.441441,   0.325767,   0.882450
  6.450450,   0.325742,   0.882364
  6.459459,   0.325717,   0.882278
  6.468468,   0.325692,   0.882193
  6.477477,   0.325667,   0.882107
  6.486486,   0.325642,   0.882021
  6.495495,   0.325617,   0.881936
  6.504505,   0.325592,   0.881850
  6.513514,   0.325567,   0.881765
  6.522523,   0.325542,   0.881680
  6.531532,   0.325517,   0.881595
  6.540541,   0.325492,   0.881510
  6.549550,   0.325467,   0.881425
  6.558559,   0.325443,   0.881340
  6.567568,   0.325418,   0.881255
  6.576577,   0.325393,   0.881171
  6.585586,   0.325368,   0.881086
  6.594595,   0.325344,   0.881002
  6.603604,   0.325319,   0.880917
  6.612613,   0.325294,   0.880833
  6.621622,   0.325270,   0.880749
  6.630631,   0.325245,   0.880665
  6.639640,   0.325221,   0.880581
  6.648649,   0.325196,   0.880497
  6.657658,   0.325172,   0.880413
  6.666667,   0.325147,   0.880330
  6.675676,   0.325123,   0.880246
  6.684685,   0.325098,   0.880163
  6.693694,   0.325074,   0.880079
  6.702703,   0.325050,   0.879996
  6.711712,   0.325025,   0.879913
  6.720721,   0.325001,   0.879830
  6.729730,   0.324977,   0.879747
  6.738739,   0.324952,   0.879664
  6.747748,   0.324928,   0.879581
  6.756757,   0.324904,   0.879498
  6.765766,   0.324880,   0.879415
  6.774775,   0.324856,   0.879333
  6.783784,   0.324832,   0.879250
  6.792793,   0.324808,   0.879168
  6.801802,   0.324784,   0.879086
  6.810811,   0.324760,   0.879004
  6.819820,   0.324736,   0.878922
  6.828829,   0.324712,   0.878840
  6.837838,   0.324688,   0.878758
  6.846847,   0.324664,   0.878676
  6.855856,   0.324640,   0.878594
  6.864865,   0.324616,   0.878513
  6.873874,   0.324592,   0.878431
  6.882883,   0.324568,   0.878350
  6.891892,   0.324544,   0.878268
  6.900901,   0.324521,   0.878187
  6.909910,   0.324497,   0.878106
  6.918919,   0.324473,   0.878025
  6.927928,   0.324450,   0.877944
  6.936937,   0.324426,   0.877863
  6.945946,   0.324402,   0.877782
  6.954955,   0.324379,   0.877701
