h[m], water_content[-], rel_perm[-]
  2.801802,   0.273204,   0.627920
  2.810811,   0.273086,   0.627509
  2.819820,   0.272969,   0.627101
  2.828829,   0.272851,   0.626693
  2.837838,   0.272735,   0.626287
  2.846847,   0.272618,   0.625883
  2.855856,   0.272502,   0.625480
  2.864865,   0.272387,   0.625078
  2.873874,   0.272271,   0.624678
  2.882883,   0.272157,   0.624279
  2.891892,   0.272042,   0.623882
  2.900901,   0.271928,   0.623486
  2.909910,   0.271815,   0.623091
  2.918919,   0.271702,   0.622698
  2.927928,   0.271589,   0.622306
  2.936937,   0.271476,   0.621915
  2.945946,   0.271364,   0.621525
  2.954955,   0.271253,   0.621137
  2.963964,   0.271142,   0.620751
  2.972973,   0.271031,   0.620365
  2.981982,   0.270920,   0.619981
  2.990991,   0.270810,   0.619598
  3.000000,   0.270700,   0.619217
  3.009009,   0.270591,   0.618836
  3.018018,   0.270482,   0.618457
  3.027027,   0.270373,   0.618080
  3.036036,   0.270265,   0.617703
  3.045045,   0.270157,   0.617328
  3.054054,   0.270050,   0.616954
  3.063063,   0.269943,   0.616581
  3.072072,   0.269836,   0.616209
  3.081081,   0.269729,   0.615839
  3.090090,   0.269623,   0.615470
  3.099099,   0.269517,   0.615102
  3.108108,   0.269412,   0.614735
  3.117117,   0.269307,   0.614369
  3.126126,   0.269202,   0.614005
  3.135135,   0.269098,   0.613642
  3.144144,   0.268994,   0.613280
  3.153153,   0.268890,   0.612919
  3.162162,   0.268787,   0.612559
  3.171171,   0.268684,   0.612200
  3.180180,   0.268581,   0.611843
  3.189189,   0.268478,   0.611487
  3.198198,   0.268376,   0.611131
  3.207207,   0.268275,   0.610777
  3.216216,   0.268173,   0.610424
  3.225225,   0.268072,   0.610073
  3.234234,   0.267971,   0.609722
  3.243243,   0.267871,   0.609372
  3.252252,   0.267771,   0.609023
  3.261261,   0.267671,   0.608676
  3.270270,   0.267571,   0.608330
  3.279279,   0.267472,   0.607984
  3.288288,   0.267373,   0.607640
  3.297297,   0.267275,   0.607297
  3.306306,   0.267176,   0.606954
  3.315315,   0.267079,   0.606613
  3.324324,   0.266981,   0.606273
  3.333333,   0.266883,   0.605934
  3.342342,   0.266786,   0.605596
  3.351351,   0.266690,   0.605259
  3.360360,   0.266593,   0.604923
  3.369369,   0.266497,   0.604588
  3.378378,   0.266401,   0.604254
  3.387387,   0.266305,   0.603921
  3.396396,   0.266210,   0.603589
  3.405405,   0.266115,   0.603258
  3.414414,   0.266020,   0.602928
  3.423423,   0.265926,   0.602599
  3.432432,   0.265832,   0.602271
  3.441441,   0.265738,   0.601944
  3.450450,   0.265644,   0.601618
  3.459459,   0.265551,   0.601293
  3.468468,   0.265458,   0.600969
  3.477477,   0.265365,   0.600645
  3.486486,   0.265273,   0.600323
  3.495495,   0.265180,   0.600002
  3.504505,   0.265088,   0.599681
  3.513514,   0.264997,   0.599362
  3.522523,   0.264905,   0.599043
  3.531532,   0.264814,   0.598726
  3.540541,   0.264723,   0.598409
  3.549550,   0.264633,   0.598093
  3.558559,   0.264542,   0.597778
  3.567568,   0.264452,   0.597464
  3.576577,   0.264362,   0.597151
  3.585586,   0.264273,   0.596839
  3.594595,   0.264183,   0.596527
  3.603604,   0.264094,   0.596217
  3.612613,   0.264006,   0.595907
  3.621622,   0.263917,   0.595599
  3.630631,   0.263829,   0.595291
  3.639640,   0.263741,   0.594984
  3.648649,   0.263653,   0.594678
  3.657658,   0.263565,   0.594373
  3.666667,   0.263478,   0.594068
  3.675676,   0.263391,   0.593765
  3.684685,   0.263304,   0.593462
  3.693694,   0.263218,   0.593160
  3.702703,   0.263131,   0.592859
  3.711712,   0.263045,   0.592559
  3.720721,   0.262959,   0.592259
  3.729730,   0.262874,   0.591961
  3.738739,   0.262788,   0.591663
  3.747748,   0.262703,   0.591366
  3.756757,   0.262618,   0.591070
  3.765766,   0.262534,   0.590775
  3.774775,   0.262449,   0.590480
  3.783784,   0.262365,   0.590187
  3.792793,   0.262281,   0.589894
  3.801802,   0.262197,   0.589602
  3.810811,   0.262114,   0.589310
  3.819820,   0.262030,   0.589020
  3.828829,   0.261947,   0.588730
  3.837838,   0.261864,   0.588441
  3.846847,   0.261782,   0.588153
  3.855856,   0.261699,   0.587865
  3.864865,   0.261617,   0.587579
  3.873874,   0.261535,   0.587293
  3.882883,   0.261454,   0.587007
  3.891892,   0.261372,   0.586723
  3.900901,   0.261291,   0.586439
  3.909910,   0.261210,   0.586156
  3.918919,   0.261129,   0.585874
  3.927928,   0.261048,   0.585593
  3.936937,   0.260968,   0.585312
  3.945946,   0.260888,   0.585032
  3.954955,   0.260808,   0.584753
  3.963964,   0.260728,   0.584474
  3.972973,   0.260648,   0.584197
  3.981982,   0.260569,   0.583920
  3.990991,   0.260490,   0.583643
  4.000000,   0.260411,   0.583368
  4.009009,   0.260332,   0.583093
  4.018018,   0.260253,   0.582818
  4.027027,   0.260175,   0.582545
  4.036036,   0.260097,   0.582272
  4.045045,   0.260019,   0.582000
  4.054054,   0.259941,   0.581728
  4.063063,   0.259863,   0.581458
  4.072072,   0.259786,   0.581188
  4.081081,   0.259709,   0.580918
  4.090090,   0.259632,   0.580649
  4.099099,   0.259555,   0.580381
  4.108108,   0.259479,   0.580114
  4.117117,   0.259402,   0.579847
  4.126126,   0.259326,   0.579581
  4.135135,   0.259250,   0.579316
  4.144144,   0.259174,   0.579051
  4.153153,   0.259099,   0.578787
  4.162162,   0.259023,   0.578524
  4.171171,   0.258948,   0.578261
  4.180180,   0.258873,   0.577999
  4.189189,   0.258798,   0.577738
  4.198198,   0.258723,   0.577477
  4.207207,   0.258649,   0.577217
  4.216216,   0.258575,   0.576957
  4.225225,   0.258501,   0.576698
  4.234234,   0.258427,   0.576440
  4.243243,   0.258353,   0.576183
  4.252252,   0.258279,   0.575926
  4.261261,   0.258206,   0.575669
  4.270270,   0.258133,   0.575414
  4.279279,   0.258060,   0.575158
  4.288288,   0.257987,   0.574904
  4.297297,   0.257914,   0.574650
  4.306306,   0.257842,   0.574397
  4.315315,   0.257769,   0.574144
  4.324324,   0.257697,   0.573892
  4.333333,   0.257625,   0.573641
  4.342342,   0.257553,   0.573390
  4.351351,   0.257482,   0.573139
  4.360360,   0.257410,   0.572890
  4.369369,   0.257339,   0.572641
  4.378378,   0.257268,   0.572392
  4.387387,   0.257197,   0.572144
  4.396396,   0.257126,   0.571897
  4.405405,   0.257056,   0.571650
  4.414414,   0.256985,   0.571404
  4.423423,   0.256915,   0.571159
  4.432432,   0.256845,   0.570914
  4.441441,   0.256775,   0.570669
  4.450450,   0.256705,   0.570425
  4.459459,   0.256636,   0.570182
  4.468468,   0.256566,   0.569939
  4.477477,   0.256497,   0.569697
  4.486486,   0.256428,   0.569456
  4.495495,   0.256359,   0.569215
  4.504505,   0.256290,   0.568974
  4.513514,   0.256221,   0.568734
  4.522523,   0.256153,   0.568495
