h[m], water_content[-], rel_perm[-]
  4.882883,   0.215744,   0.418827
  4.891892,   0.215636,   0.418552
  4.900901,   0.215528,   0.418277
  4.909910,   0.215420,   0.418003
  4.918919,   0.215313,   0.417730
  4.927928,   0.215206,   0.417457
  4.936937,   0.215100,   0.417186
  4.945946,   0.214993,   0.416914
  4.954955,   0.214887,   0.416644
  4.963964,   0.214781,   0.416374
  4.972973,   0.214675,   0.416104
  4.981982,   0.214570,   0.415835
  4.990991,   0.214465,   0.415567
  5.000000,   0.214360,   0.415300
  5.009009,   0.214255,   0.415033
  5.018018,   0.214151,   0.414767
  5.027027,   0.214047,   0.414501
  5.036036,   0.213943,   0.414236
  5.045045,   0.213839,   0.413972
  5.054054,   0.213736,   0.413708
  5.063063,   0.213632,   0.413445
  5.072072,   0.213530,   0.413182
  5.081081,   0.213427,   0.412920
  5.090090,   0.213324,   0.412659
  5.099099,   0.213222,   0.412398
  5.108108,   0.213120,   0.412138
  5.117117,   0.213019,   0.411878
  5.126126,   0.212917,   0.411619
  5.135135,   0.212816,   0.411361
  5.144144,   0.212715,   0.411103
  5.153153,   0.212614,   0.410846
  5.162162,   0.212514,   0.410589
  5.171171,   0.212413,   0.410333
  5.180180,   0.212313,   0.410078
  5.189189,   0.212214,   0.409823
  5.198198,   0.212114,   0.409568
  5.207207,   0.212015,   0.409315
  5.216216,   0.211916,   0.409061
  5.225225,   0.211817,   0.408809
  5.234234,   0.211718,   0.408557
  5.243243,   0.211620,   0.408305
  5.252252,   0.211521,   0.408054
  5.261261,   0.211424,   0.407804
  5.270270,   0.211326,   0.407554
  5.279279,   0.211228,   0.407305
  5.288288,   0.211131,   0.407056
  5.297297,   0.211034,   0.406808
  5.306306,   0.210937,   0.406560
  5.315315,   0.210840,   0.406313
  5.324324,   0.210744,   0.406067
  5.333333,   0.210648,   0.405821
  5.342342,   0.210552,   0.405575
  5.351351,   0.210456,   0.405330
  5.360360,   0.210361,   0.405086
  5.369369,   0.210265,   0.404842
  5.378378,   0.210170,   0.404599
  5.387387,   0.210075,   0.404356
  5.396396,   0.209981,   0.404114
  5.405405,   0.209886,   0.403872
  5.414414,   0.209792,   0.403631
  5.423423,   0.209698,   0.403390
  5.432432,   0.209604,   0.403150
  5.441441,   0.209510,   0.402910
  5.450450,   0.209417,   0.402671
  5.459459,   0.209324,   0.402433
  5.468468,   0.209231,   0.402195
  5.477477,   0.209138,   0.401957
  5.486486,   0.209046,   0.401720
  5.495495,   0.208953,   0.401483
  5.504505,   0.208861,   0.401247
  5.513514,   0.208769,   0.401012
  5.522523,   0.208677,   0.400777
  5.531532,   0.208586,   0.400542
  5.540541,   0.208494,   0.400308
  5.549550,   0.208403,   0.400074
  5.558559,   0.208312,   0.399841
  5.567568,   0.208221,   0.399609
  5.576577,   0.208131,   0.399377
  5.585586,   0.208041,   0.399145
  5.594595,   0.207950,   0.398914
  5.603604,   0.207860,   0.398683
  5.612613,   0.207771,   0.398453
  5.621622,   0.207681,   0.398223
  5.630631,   0.207592,   0.397994
  5.639640,   0.207502,   0.397765
  5.648649,   0.207413,   0.397537
  5.657658,   0.207325,   0.397309
  5.666667,   0.207236,   0.397082
  5.675676,   0.207148,   0.396855
  5.684685,   0.207059,   0.396629
  5.693694,   0.206971,   0.396403
  5.702703,   0.206883,   0.396178
  5.711712,   0.206796,   0.395953
  5.720721,   0.206708,   0.395728
  5.729730,   0.206621,   0.395504
  5.738739,   0.206534,   0.395281
  5.747748,   0.206447,   0.395058
  5.756757,   0.206360,   0.394835
  5.765766,   0.206274,   0.394613
  5.774775,   0.206187,   0.394391
  5.783784,   0.206101,   0.394170
  5.792793,   0.206015,   0.393949
  5.801802,   0.205929,   0.393728
  5.810811,   0.205844,   0.393509
  5.819820,   0.205758,   0.393289
  5.828829,   0.205673,   0.393070
  5.837838,   0.205588,   0.392851
  5.846847,   0.205503,   0.392633
  5.855856,   0.205418,   0.392415
  5.864865,   0.205333,   0.392198
  5.873874,   0.205249,   0.391981
  5.882883,   0.205165,   0.391765
  5.891892,   0.205081,   0.391549
  5.900901,   0.204997,   0.391333
  5.909910,   0.204913,   0.391118
  5.918919,   0.204830,   0.390904
  5.927928,   0.204746,   0.390689
  5.936937,   0.204663,   0.390475
  5.945946,   0.204580,   0.390262
  5.954955,   0.204497,   0.390049
  5.963964,   0.204414,   0.389836
  5.972973,   0.204332,   0.389624
  5.981982,   0.204250,   0.389412
  5.990991,   0.204167,   0.389201
  6.000000,   0.204085,   0.388990
  6.009009,   0.204004,   0.388780
  6.018018,   0.203922,   0.388570
  6.027027,   0.203840,   0.388360
  6.036036,   0.203759,   0.388151
  6.045045,   0.203678,   0.387942
  6.054054,   0.203597,   0.387734
  6.063063,   0.203516,   0.387525
  6.072072,   0.203435,   0.387318
  6.081081,   0.203355,   0.387111
  6.090090,   0.203274,   0.386904
  6.099099,   0.203194,   0.386697
  6.108108,   0.203114,   0.386491
  6.117117,   0.203034,   0.386286
  6.126126,   0.202955,   0.386081
  6.135135,   0.202875,   0.385876
  6.144144,   0.202796,   0.385671
  6.153153,   0.202716,   0.385467
  6.162162,   0.202637,   0.385264
  6.171171,   0.202558,   0.385060
  6.180180,   0.202479,   0.384857
  6.189189,   0.202401,   0.384655
  6.198198,   0.202322,   0.384453
  6.207207,   0.202244,   0.384251
  6.216216,   0.202166,   0.384050
  6.225225,   0.202088,   0.383849
  6.234234,   0.202010,   0.383648
  6.243243,   0.201932,   0.383448
  6.252252,   0.201855,   0.383248
  6.261261,   0.201777,   0.383049
  6.270270,   0.201700,   0.382850
  6.279279,   0.201623,   0.382651
  6.288288,   0.201546,   0.382453
  6.297297,   0.201469,   0.382255
  6.306306,   0.201393,   0.382057
  6.315315,   0.201316,   0.381860
  6.324324,   0.201240,   0.381663
  6.333333,   0.201164,   0.381467
  6.342342,   0.201088,   0.381271
  6.351351,   0.201012,   0.381075
  6.360360,   0.200936,   0.380880
  6.369369,   0.200860,   0.380685
  6.378378,   0.200785,   0.380490
  6.387387,   0.200710,   0.380296
  6.396396,   0.200634,   0.380102
  6.405405,   0.200559,   0.379909
  6.414414,   0.200484,   0.379715
  6.423423,   0.200410,   0.379523
  6.432432,   0.200335,   0.379330
  6.441441,   0.200261,   0.379138
  6.450450,   0.200186,   0.378946
  6.459459,   0.200112,   0.378755
  6.468468,   0.200038,   0.378564
