h[m], water_content[-], rel_perm[-]
  3.432432,   0.336433,   0.674009
  3.441441,   0.336311,   0.673599
  3.450450,   0.336189,   0.673190
  3.459459,   0.336067,   0.672783
  3.468468,   0.335946,   0.672376
  3.477477,   0.335825,   0.671970
  3.486486,   0.335704,   0.671566
  3.495495,   0.335583,   0.671162
  3.504505,   0.335463,   0.670760
  3.513514,   0.335343,   0.670359
  3.522523,   0.335224,   0.669958
  3.531532,   0.335104,   0.669559
  3.540541,   0.334985,   0.669161
  3.549550,   0.334867,   0.668764
  3.558559,   0.334748,   0.668368
  3.567568,   0.334630,   0.667972
  3.576577,   0.334512,   0.667578
  3.585586,   0.334395,   0.667185
  3.594595,   0.334277,   0.666793
  3.603604,   0.334161,   0.666402
  3.612613,   0.334044,   0.666012
  3.621622,   0.333927,   0.665623
  3.630631,   0.333811,   0.665235
  3.639640,   0.333695,   0.664848
  3.648649,   0.333580,   0.664461
  3.657658,   0.333465,   0.664076
  3.666667,   0.333350,   0.663692
  3.675676,   0.333235,   0.663309
  3.684685,   0.333121,   0.662927
  3.693694,   0.333006,   0.662545
  3.702703,   0.332892,   0.662165
  3.711712,   0.332779,   0.661785
  3.720721,   0.332666,   0.661407
  3.729730,   0.332552,   0.661030
  3.738739,   0.332440,   0.660653
  3.747748,   0.332327,   0.660277
  3.756757,   0.332215,   0.659903
  3.765766,   0.332103,   0.659529
  3.774775,   0.331991,   0.659156
  3.783784,   0.331880,   0.658784
  3.792793,   0.331768,   0.658413
  3.801802,   0.331657,   0.658043
  3.810811,   0.331547,   0.657674
  3.819820,   0.331436,   0.657306
  3.828829,   0.331326,   0.656938
  3.837838,   0.331216,   0.656572
  3.846847,   0.331107,   0.656206
  3.855856,   0.330997,   0.655842
  3.864865,   0.330888,   0.655478
  3.873874,   0.330779,   0.655115
  3.882883,   0.330671,   0.654753
  3.891892,   0.330562,   0.654392
  3.900901,   0.330454,   0.654031
  3.909910,   0.330346,   0.653672
  3.918919,   0.330239,   0.653313
  3.927928,   0.330131,   0.652956
  3.936937,   0.330024,   0.652599
  3.945946,   0.329917,   0.652243
  3.954955,   0.329810,   0.651888
  3.963964,   0.329704,   0.651533
  3.972973,   0.329598,   0.651180
  3.981982,   0.329492,   0.650827
  3.990991,   0.329386,   0.650476
  4.000000,   0.329281,   0.650125
  4.009009,   0.329176,   0.649775
  4.018018,   0.329071,   0.649425
  4.027027,   0.328966,   0.649077
  4.036036,   0.328861,   0.648729
  4.045045,   0.328757,   0.648382
  4.054054,   0.328653,   0.648036
  4.063063,   0.328549,   0.647691
  4.072072,   0.328446,   0.647347
  4.081081,   0.328342,   0.647003
  4.090090,   0.328239,   0.646660
  4.099099,   0.328136,   0.646318
  4.108108,   0.328034,   0.645977
  4.117117,   0.327931,   0.645637
  4.126126,   0.327829,   0.645297
  4.135135,   0.327727,   0.644958
  4.144144,   0.327625,   0.644620
  4.153153,   0.327524,   0.644283
  4.162162,   0.327423,   0.643946
  4.171171,   0.327322,   0.643610
  4.180180,   0.327221,   0.643276
  4.189189,   0.327120,   0.642941
  4.198198,   0.327020,   0.642608
  4.207207,   0.326920,   0.642275
  4.216216,   0.326820,   0.641943
  4.225225,   0.326720,   0.641612
  4.234234,   0.326620,   0.641282
  4.243243,   0.326521,   0.640952
  4.252252,   0.326422,   0.640623
  4.261261,   0.326323,   0.640295
  4.270270,   0.326224,   0.639967
  4.279279,   0.326126,   0.639641
  4.288288,   0.326028,   0.639315
  4.297297,   0.325929,   0.638989
  4.306306,   0.325832,   0.638665
  4.315315,   0.325734,   0.638341
  4.324324,   0.325637,   0.638018
  4.333333,   0.325539,   0.637695
  4.342342,   0.325442,   0.637374
  4.351351,   0.325346,   0.637053
  4.360360,   0.325249,   0.636733
  4.369369,   0.325153,   0.636413
  4.378378,   0.325056,   0.636094
  4.387387,   0.324960,   0.635776
  4.396396,   0.324865,   0.635459
  4.405405,   0.324769,   0.635142
  4.414414,   0.324674,   0.634826
  4.423423,   0.324578,   0.634511
  4.432432,   0.324483,   0.634196
  4.441441,   0.324389,   0.633882
  4.450450,   0.324294,   0.633569
  4.459459,   0.324200,   0.633256
  4.468468,   0.324105,   0.632944
  4.477477,   0.324012,   0.632633
  4.486486,   0.323918,   0.632322
  4.495495,   0.323824,   0.632012
  4.504505,   0.323731,   0.631703
  4.513514,   0.323637,   0.631395
  4.522523,   0.323544,   0.631087
  4.531532,   0.323452,   0.630779
  4.540541,   0.323359,   0.630473
  4.549550,   0.323266,   0.630167
  4.558559,   0.323174,   0.629862
  4.567568,   0.323082,   0.629557
  4.576577,   0.322990,   0.629253
  4.585586,   0.322898,   0.628950
  4.594595,   0.322807,   0.628647
  4.603604,   0.322716,   0.628345
  4.612613,   0.322624,   0.628043
  4.621622,   0.322534,   0.627743
  4.630631,   0.322443,   0.627443
  4.639640,   0.322352,   0.627143
  4.648649,   0.322262,   0.626844
  4.657658,   0.322171,   0.626546
  4.666667,   0.322081,   0.626248
  4.675676,   0.321992,   0.625951
  4.684685,   0.321902,   0.625655
  4.693694,   0.321812,   0.625359
  4.702703,   0.321723,   0.625064
  4.711712,   0.321634,   0.624769
  4.720721,   0.321545,   0.624476
  4.729730,   0.321456,   0.624182
  4.738739,   0.321367,   0.623889
  4.747748,   0.321279,   0.623597
  4.756757,   0.321191,   0.623306
  4.765766,   0.321103,   0.623015
  4.774775,   0.321015,   0.622725
  4.783784,   0.320927,   0.622435
  4.792793,   0.320839,   0.622146
  4.801802,   0.320752,   0.621857
  4.810811,   0.320665,   0.621569
  4.819820,   0.320578,   0.621282
  4.828829,   0.320491,   0.620995
  4.837838,   0.320404,   0.620709
  4.846847,   0.320317,   0.620424
  4.855856,   0.320231,   0.620139
  4.864865,   0.320145,   0.619854
  4.873874,   0.320059,   0.619570
  4.882883,   0.319973,   0.619287
  4.891892,   0.319887,   0.619004
  4.900901,   0.319802,   0.618722
  4.909910,   0.319716,   0.618441
  4.918919,   0.319631,   0.618160
  4.927928,   0.319546,   0.617879
  4.936937,   0.319461,   0.617599
  4.945946,   0.319376,   0.617320
  4.954955,   0.319292,   0.617041
  4.963964,   0.319207,   0.616763
  4.972973,   0.319123,   0.616485
  4.981982,   0.319039,   0.616208
  4.990991,   0.318955,   0.615932
  5.000000,   0.318871,   0.615656
  5.009009,   0.318787,   0.615380
  5.018018,   0.318704,   0.615105
  5.027027,   0.318621,   0.614831
  5.036036,   0.318538,   0.614557
  5.045045,   0.318455,   0.614284
  5.054054,   0.318372,   0.614011
  5.063063,   0.318289,   0.613739
  5.072072,   0.318207,   0.613467
  5.081081,   0.318124,   0.613196
  5.090090,   0.318042,   0.612925
  5.099099,   0.317960,   0.612655
  5.108108,   0.317878,   0.612386
  5.117117,   0.317796,   0.612117
  5.126126,   0.317715,   0.611848
  5.135135,   0.317633,   0.611580
  5.144144,   0.317552,   0.611313
  5.153153,   0.317471,   0.611046
  5.162162,   0.317390,   0.610779
  5.171171,   0.317309,   0.610513
  5.180180,   0.317228,   0.610248
  5.189189,   0.317148,   0.609983
  5.198198,   0.317067,   0.609718
  5.207207,   0.316987,   0.609454
  5.216216,   0.316907,   0.609191
  5.225225,   0.316827,   0.608928
  5.234234,   0.316747,   0.608666
  5.243243,   0.316667,   0.608404
  5.252252,   0.316588,   0.608143
